jahr;foerderungswerber;foerderungsart;mediumtyp;zeitung;gesetzlichegrundlage;status;foerderungsbetrag;"1. Teilbetrag";"2. Teilbetrag";ablehnungsgrund
2012;"Slomedia GmbH";"Vertriebsförderung von Wochenzeitungen";;NOVICE;"Abschnitt II PresseFG 2004";abgeschlossen;"28664,30";"14332,15";"14332,15";
2012;"Sportzeitung Verlags-GmbH";"Vertriebsförderung von Wochenzeitungen";;Sportzeitung;"Abschnitt II PresseFG 2004";abgeschlossen;"22624,30";"11312,15";"11312,15";
2012;"Styria Multi Media Men GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;Sportwoche;"Abschnitt II PresseFG 2004";abgeschlossen;"23807,70";"11903,85";"11903,85";
2012;"Verlag Rudolf M. Rohrer";"Vertriebsförderung von Wochenzeitungen";;BadenerZeitung;"Abschnitt II PresseFG 2004";abgeschlossen;"8635,60";"4317,80";"4317,80";
2012;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;NEWS;"Abschnitt II PresseFG 2004";abgeschlossen;"66828,70";"33414,35";"33414,35";
2012;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;Profil;"Abschnitt II PresseFG 2004";abgeschlossen;"50121,50";"25060,75";"25060,75";
2012;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"tv media";"Abschnitt II PresseFG 2004";abgeschlossen;"85173,80";"42586,90";"42586,90";
2012;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;Format;"Abschnitt II PresseFG 2004";abgeschlossen;"33414,30";"16707,15";"16707,15";
2012;"W 3 Verlagsges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Zur Zeit - Die Wochenzeitung für Österreich";"Abschnitt II PresseFG 2004";abgeschlossen;"52742,00";"26371,00";"26371,00";
2012;"Wallig Ennstaler Druckerei und Verlag GmbH";"Vertriebsförderung von Wochenzeitungen";;"Der Ennstaler";"Abschnitt II PresseFG 2004";abgeschlossen;"8635,60";"4317,80";"4317,80";
2012;"Wiener Dom-Verlag Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Der Sonntag";"Abschnitt II PresseFG 2004";abgeschlossen;"76574,50";"38287,25";"38287,25";
